tier,division,summonerName
IRON,I,qfYwLCFnaEol62nTvVSJxg9CjTLf8gPMyB0Xuug5-yhwyCdWBgqsSJk_Jd92BQAr8w11oUJa8XPF4w
IRON,I,WV-1FcYskP1g3Tb0__LxMoLuEgolo3K7XqDtJpueW8qw-r1wuUtN-lfsoU145B0dwvmCsNIZwd_PkQ
IRON,I,jXfRZxzZs_DR5EF2T4-0kJaldNCF6gDAmBhL26dMdlMALD31ndLNbXJKurFHiARTKwcNcTU7Vp_A-g
IRON,I,67oRB1Ogqfh_gze2j6wRxsKlH3QOd73fMr3ibEbeWxJ_4n2GNG4zr9lwAv-nhuEphO1HCgY0LKjZMA
IRON,I,DlSTt01uYnXQBMk0thY1UsmLBaLtXTLdRvbUK6EWT7hr0Z5T9zKkRxTyXHuX0kiQ_vbjaEgoVUUmWA
IRON,I,pKd2IOCk_N_s39kRSUOi55AYPSAvDc2INgPOoBvZv4lphOm2KUk6TOnwlteKl9vmwrnuiv8grbIqEg
IRON,I,X9SuD-pVexTqdzRjj9ivnbSphqfb13XgPmrW0r_2g1uYRYnz2Vctb_TeBHznvB-O9_FCktPD2iAV_g
IRON,I,Kd0awoNvU0s7A7js2_D0_rqhBHBawJEmTin-z8NANfIQwNaq4JApoXTDScnXCrO30F9MxgUPiFFjcQ
IRON,I,tOkJpcWW8XVEqqQaxfuWKxckxJE9miLMHJzSZerg3XjKiTnQA-xL5tQZrlYHLV76VLxogpIM47d9Qw
IRON,I,d8SjIPwhF_MTSSQql7CiciHji0j_Gg7y0uLdxOMane0GbOjddDds8rpH7bGj0xTcxmC8P2wIW9SOoQ
IRON,I,m-lvj7w6gmYRpv2vnHpKYa7d-vyBdRdXSt1dkfUlabI5VMiUFCthAP7-wviz_Ki9-yviy8C0r_tNww
IRON,I,YJg2pgPQXeDwd5OMJ1cs-o91yPyCM4i_zVPg6YKRGm6z1mRvuIIOjpygIifC06ROm3yOoqJWYILZ2w
IRON,I,7CaOGBdecaJIS8Rv02WTLUB0Qa3PW0fr--jUoXlsvolC7lEwgQSjF7t2dLxjVwdwlQyYkOBvFwSLdg
IRON,I,nqtcD8lVqf1nhGc_VjSQ7DrAXb2Pk02sRAqAx0Rpvlb6QLwt_mMIGTbsLiWDeIuE_K4nXToN_0Yw_g
IRON,I,gqpi5WLJSnfqR9mdnX5G2TYVHnT0HNjyHZSZBfCfgx8lVhJyBuYUc2vO7MT6aHn4XjxWRwXxYmSjXg
IRON,I,qic3pfEqU1TBWXGk7u5wX4SC37nXmM1rKzulEBeQWyNRVLCMsdScr-tll0wfBIjjW0M5Cva-3yY5cA
IRON,I,FmA5vLk_fHLD_p1_-9xGJU3CuUgFWIHxSNHYK3rzWgdMbgURHYoevoiGr-2D_kOMo0oWWb-W4cwXdQ
IRON,I,BWd89FzVRvuY70X8JbnDgP0NaLxhJ0xys3e3-WYW8MoMS7MrARy4S2BRDcEalmPYVKlW28v8K8NYzw
IRON,I,KfYgsi2glyKt-AC4iOUL_wjndD_LMo3QDD_ma9ptVg3FcFIsK464vNGI2HEbmhN6MaAU4_xWN51KTg
IRON,I,PoIh_rflN9mUP6AoE25BqfTKHcm2sv1UVO2N9G_8y6BE8GvBYx-c5J43n4MDRF0OxT9FICoJS8bYcQ
IRON,I,1Qtq4O8S2HUlSIKgrXZcB0Vw8sIjAug2CMKI515mppS1no1fpgBo90e2CuxamZop62Z97-9J383jzA
IRON,I,35_e3o2y8lDER1tV6qKHIC5ygtJr-3luaBb6cSj_e8l60DevJtSYswWBU8EGyuZhd1NW9B_P7xDG3w
IRON,I,ie1GzUJPISiAM6kpEVneWMAWPEx5qpcWu13HJ17Q_3S6r8HVOO5LNpsz4xlGcBzgpw1NwnyyFUCgbQ
IRON,I,1H9ud4D2ui6BAgLUAKWM1IuuCxcgroeOnYvLVMR7saLvdNu2BY2RHY1t27q6qsFbqZ-yWeIF0YWsUQ
IRON,I,XNdMV06mPFNw0oRMhEMbMI0P13hRr1kM-7ANkYv4x8RqkWXtpRVV6n6H6s8IcTR2GrcNNBP9PgmOHw
IRON,I,wj6g1-oAREpcyhDqtW8J0vIu78vJBmVC48jyYhpYH80Uetwo344yIyvrjlc21a3IVC7d__PeU4Tmeg
IRON,I,tXfCL-4nf1-g1Y5JhpmDES_wRsw1TycJsHQzJElvqq7pOK9spnqkl1C0busYB7CbpyaP_jePHl6wqg
IRON,I,N3uHXZvLLpuIByNLE11lyLQ9eMhZEIdS8NWIdFF8xwI1Ru_ytj8P4lk-RGNpyNSQ0B2bcXE1BQVExg
IRON,I,ms99tpye8VYNNXtYMhMbZLK7tt6jPQd82rvfcsRAS2lrOKozeDSZzMe9YGxce8-sly31LEN7c4A7Tw
IRON,I,Mbsy6XUBUW2uQAv6aiBu5CRTECAce6NKwiTB9JBqM0LJoV1yvljMT0koRVgH8fB7iZB36L0wf9JVGw
IRON,I,YVJqFo92CUTE7TmShHjaYOdoYysVJ6C9CAh1A0K8b4ePogg3sLeufhbyrxQUUfld7FW2omolJpKK-w
IRON,I,PZ9vnm0h2MLoTwctYzLrBMbbrOUbM6A6zx57PXBVdWd3lHPXTDUqtPc0vULXmavL7F0Ik3Ky5j-cOA
IRON,I,O_pSqXvLLXw1R9x9560b0Qnz_dR6Idar_RXk8JTgpDlVsscaiDrZNQPBAmUexx3ROQl2YHZWzqC08A
IRON,I,D5nY76Y9Ty6hykYv3WSb0wr2Kb-9HXByMXcMCpAlIaQtmtMlFWXhFSosa4IcLO8wl3-fpQzOotVbow
IRON,I,AhddJTNbZNUBGhXgRCT-qgPwyE9llNlHtNRzEHCTZhJWGbtg9-FDIEpT8GF3Id2EVOw0UjNMqTFyNg
IRON,I,dqiysGiwccPofAz_9xNMSnY0Q1aJjU8s7q5jkNZBRuqcEF6PgJ5JYUvLiA8zsyRaaxxLsUN76pXoLQ
IRON,II,OAt6PDRVTjgNsY7CBCxq1OnJLShKlnivt0uFT0WXTHfi5fHQbg2gqVHOgLdppW7k9VtERBoeRluAAQ
IRON,II,qIX_SQZAXJJtnqsZhM6dxB0aNhqJKX-qRMTbdTvVJbU5gSDLkkaw82tvSstXI1uRXAeyu1_jU1NtYg
IRON,II,cK2OhY_EuImc0qRECtW4eMTFworvRT9i-5ayAtgFU3r7mRJppgY9Fc92dtnEx-phzaCQIryhxrSv7Q
IRON,II,lM2_zzRPDT-QSzppS6GzyNUKSc1CV-8xGOqebW2n_89ZGVWJyPcvrWIWME9jK2lBVkRtij6LB8WJtw
IRON,II,TwZ0TPBDfRm-DEcbAERWqLWbO1iTAfkF3NDgMtR9cBiMvFIDj2aNZ8FFcELhj27r2xf-pxcS-x9itg
IRON,II,hKXq6AMCJNgOY-UH0tMusRv2XIizGYHMOCNAYnzThHKcLzK0k7MxlWTJwioHNtbkjizbvKhmpYErPQ
IRON,II,lAoBHaobnM1kBwdODkan192S1iZyUihlMkUGFSxJ3TpiT_wecjSw7tIAkeFCGIp_3oU4vxJ7ehzIYg
IRON,II,TmBjL4IlDlnoTllmsX6A6_1-b_kGKjJS4BE-8MyIlkkUgdhrQ05osNlXjVufeD10otVgTl-97SeNyA
IRON,II,mZ1h41G7PROdPKLIIdLzyqiHql6t_pEuFRRVwJ3tSlVhwMo-bEFDvE5jc-M-rZ6ElnykRwRxLeZ0Yw
