tier,division,summonerName
EMERALD,I,8jCDdvIWuz1xRgTpVE7ga_nqEMo3mdSler3DUmsqVzMt3F59F2G1qMuWOahIVQYJDKQS9y35D9ysDg
EMERALD,I,KQiqjNL28Qvkn4lTYzxkxlgq__cxCa0DWaHb8CuaInHtu-9Nqne7ar70JTPN7d50jm0oQh8bZYPSYg
EMERALD,I,obzy6Z8vF5Znz4kkP5VHQJsfNKUXMnfSpZN9Ce2qILKw37LwDha08KzsiWtTcHlfSTFboVBDdmuHYA
EMERALD,I,Irxm3CvOjnoS9vALGxKja5mTZDPcO42uw1yWYFSGD76zk0ZzPS_TJGgy6nwfpyIkoZa964ZIEL925A
EMERALD,I,_y4V3l1f3je6Ol7sH14jfSaUtVZrT4yCt46VcTYddf20gKevUmIkU_xRdI0jfEsl26R5XQXrvdeNXQ
EMERALD,I,NnOy-bn88xd5at3qK-Edhu9j82qCukxTEfAuKSnwgdCCKuDprBvCgiT_WwbU8TT9Bq-2yvXTaf85Qg
EMERALD,I,dtg4lKiHGb-e7gA11pM3OZxOFPEFOqagjoxyGHcr82FRreph_6qQ78mdrUn-1oIPobycJuIjZj83AA
EMERALD,I,7BdaDGE6wkAGhBJCsbU02QLaDlvI-DUwKO3k_elhLO8AUJabLMhQjhtxWYoHQK2Oa29zQ-jpABdFaw
EMERALD,I,tz_ulaNa3vUeer4vLHO6j6P0kQrMoQKp9tUm3dY4htpaCISYinlcj7GbhlQvxntb3Kox__ubjnGvyg
EMERALD,I,qclbMS5PxxGuK8K5Up0tkK6gSYFwJ8iWftHrTlCtOANA-He9G7lCbGPVWRrI_vw3eULsojb4SIrF2Q
EMERALD,I,M_QanDDryZr24fxmol9Y_YJlTmYsA5Kj7krjvIWlgcwOylBIlBLelC_uYDs808vb_NdrUen_V1EDdw
EMERALD,I,b1GmxgYtpIR5dyEHyAuz-mVCKmFO-sex4nL6tMh8UM_d1ml6Ip7Jh77WaTp96DhUot3cYrivn389Qw
EMERALD,I,jY4cEHbE-TX4TmkESdQTuuoLOaeUEEcrMkeyU89kuP1vUEDZHiX2Pz2klwwLazraHvYF6v0umEQ_zg
EMERALD,I,1Lo__lKVAwPJMSOyioGXKAcpIP1JuNjgQsfE9lnLtkqrDMomBo6ZBGQvaD5qLAaesMESvjEaXbamdA
EMERALD,I,IdWccPYLrtNwgnclI9luiYf5kSY6nUVoBd2UPC0YEzYoTKqNJS6ibgyd6mkJj_d4Zz9NjkrCY8hLxA
EMERALD,I,CUcHCpRFaBVhSYocQQZtpABKzftFDdEFjvmhvDlVL9cyqWQ2ewl7HvOgn-JnQKlkYItNVhvsnwkFNw
EMERALD,I,Et2JdCv804UJjDJQ18PxAkWzTRsy7KAPaqcltin0Nouox48sRFku582dXmPKSVPdvpl4l7tVPpuJ1w
EMERALD,I,NaYZ2pPiyH6Hk488wSR6_vcG6JZC0klGauJGz4kQ5vyXMP0iN_ht6L0lZd9u4tgYtN5M0KMgwluhIg
EMERALD,I,EPirJxOb25ndLysbIR8hpEqN6mmVd_suHMh4n4yv6Bs11ZTTl560KqFujFegNFBgk2av207MJc2aIw
EMERALD,I,njAfSbr1MJUVNojK7DZkRId_EN9LTk0ZKvICQee6vFwXW2uxVIzjoHpvXy3UztqHgXZjasDeBUNleQ
EMERALD,I,IZg3DRmhA2RCb4QTfF267NXuC-bAjfuaWz-fe0C4eee_AcEAANIU8BdI0t-jE4jxBUAUdXF44qyaAw
EMERALD,I,QGQ5nz9SABHPcdh758qzPetu8KFFatWMzAyFn6sUbhTfBiAYWmFdORq-8z2GsCWKtxjcQzCx3eLE_Q
EMERALD,I,lMksMoGEGHd1DeVuW5Z-lMg0dSMINzNEnaViz5Rfi6FzEkLNGo3CX2TP4zTLfsql9jlfCyBtGsUQVg
EMERALD,I,VyuBRX17fXK7YvUpPrJOWT-VblgLhuK1bZIKDqDkxjgW2vm7brC1Q-NBdo2CB15aSfGehHhOKiTJ0A
EMERALD,I,AaEi8iEzXtQbdBAwKrVYkIFZLauM8GtKVakCBBXfIdFWct63vWuzN6M79Z2XcEm2dBhrY5EwolqV-A
EMERALD,I,hTfeN_D_y1inUJe6PoTDTo0m37LIma1I02Gsxh98Vr5Q7cdobX3QdQjaXln-N6Ttr_CYFaL4BbFupQ
EMERALD,I,iPmZ7rBYurTMSKFAcPX0GEp9IRb0HMoaEGnhusuqkqlQfrAtRc5Sq0XZZhIdUQJHUQrc8KMJ2IVBFg
EMERALD,I,bhkuRQbvJfNWACvQD-Cnpk8vKJts36-bf2pJ3gjS0rqW548XIIrJHi5S_2ohjzJRfD4tXpw5POXYGw
EMERALD,I,aMtMLk90dGYMrTHLp73labeua3i95i23XJCooJDzzMZJiFOPCJvJkqpxGhnoEfGun_bigf5sjDOidg
EMERALD,I,gUs2Q5rF2v9d7qoGu_VXNsUrv2E6h4LfmMQlD-y2qo5M7uqkmO-5cBfQR603oMumjPEWilqMmhXTMA
EMERALD,I,VVlrIrd2U3OW4tdaOWAf5BkItzrI3FIHImdOEtjWtOLEQ9gi62LEXiu_huDokKAgHjPbiOE99L6ZQw
EMERALD,I,4oJt5B5cBlrEV2ldnTNnppJ1LcEyu0lWANpRsHFmeo8FFb1QVsTSv7hd5pa3tdPyknbDUJDBI_Qmwg
EMERALD,I,KAiLxKDzKvFhR5uQOgXm68XSguP8LwLfASwxdsjX09w2e_DMTFM_QFsm2NFr9exnLl6knyOt99Wn9Q
EMERALD,I,Lb4j3Wcd9sNyAyn-_f0fLJ3Z7FNfcRMyNHFdXLk7_Z70GL_k51sDHiQtT-8OG0w8b_QGwan9T3ixfQ
EMERALD,I,a1XgLcHp3rW9N8gYQfv8wb7ShqFPSDxgYEJDsJNJlPmw8NYdDTDtAdOzmvOrhn-_7fPryz_ACzml4Q
EMERALD,I,XmFrA0bJ9dy4fMOlD0LvQ5lqLo_ctOAfHnxenJsSOu9xLBFNsAUDaZidEuNaa20ryDp-W5a_UdWOPw
EMERALD,I,7ehCk089mV15k7Qt6jj9_AZxUQxqGqLGL8B3YzltuKGGNqMTAP0pQzEJL5lJzlWgkv45r3nZ5HiflQ
EMERALD,I,oqgCqTJXbx_lxzH5WbbvGkUPIH7_Ys2r8eI38eAKJsdri3DTZTk5rA2bjUsc0arvfX2fhd-VPtK8lA
EMERALD,I,Qzv-RvrGpFM5KApYtvvhrXX5N_Q75r53TZM8G70ymxvai-NzATOzQCMlah6lYdfQePG3CQDwILnw0g
EMERALD,I,nVsQ7uRsQK5b-m30iVr_8JD5AkGlw59PLC4iY58EnH9dSG_21huzEDWydm5xLHQb395-uzqwLc_4gA
EMERALD,I,RgqR3Wc6BIJGnnftfWiOnenereCtu1L_E-FC6T5aVlZ42ipEdfPux6GId1FfO9abFhhVNcagbkSdCA
EMERALD,I,sZ556zwWflDDXNPgB9TgR3QWMSZsA1-InqXu85LxYhLIRsvqimQoPDLHmLJjBShU9pJaMHqDLb-EWg
EMERALD,I,mV0qhKFaGZylGiIhAbefqqs6Dn54LGz-ULPDRY27yOE_kdygzde12pOTcQQYsZ8ILyF86QMLGavavQ
EMERALD,I,b3CltkhIMfRCSQnzhTlXAPuvfavP2u1Hk0PwabN-3dVj1Lbsfnlh9baA8lWFZiZrlVXM70047yJfGg
EMERALD,I,ky9Q3I6LN3Zz8K5j0t0JFIGNcEYKvQtWRoBc0zU8sxBS48XThvitktP7orD6IPq56TWpUMQrZkfl1A
EMERALD,I,i359jZTeTE5rnebFqkBucXabfyk-TFwSbiwemicOLQrHKvPQsR21sKp_qP3dxtKM3pSv91nxud8VuQ
