tier,division,summonerName
DIAMOND,I,M4sIINmzKMsFHv6tZlCMIEDteP0zxU6L9BswKkGYP_uHisAs7dw2KD2R3mLnCKow5bsDBKHqtp17eQ
DIAMOND,I,sG4JplRuGutJ3ju2ZF7a7UA_2mmMIGXVf-KobAtPZPfQsxTLFvWjTaOfa2TyeuLxzyF6xFOUQCqhZw
DIAMOND,I,DuqumgJ3CEEBRiscKjsAZeW6tQBfe3FkUr0xYRksKdWADk_nSTup1hzYYoQE0KY2Of7pYr-QVJmnWg
DIAMOND,I,szUJHabrr7CYstzRFskXAO4-zVBy5iYI2abftJ9OH99u47MhrSQiX70Fu568SfdIKdxWUx1YLoE0_w
DIAMOND,I,Ms0ukoksAaDZLzvz7jXnPuQW2wISXaHPn8UyrbOwEAE1ZVqsfYHfauTJaQ4LEL3BCnQuGaCtFany6w
DIAMOND,I,oJQMl47LI9PjdneTO_WrZALyNyTMoE-QqQ92Ouvr_M9Er2EV84Ei4V41lHtvl1nnYB9DDDtpXnCAAQ
DIAMOND,I,ZRtLezHERn9oMVnyRIFZqYR_AIGCJujdCnEiJXUBOFnH6J_FFk9wSvQfDGzAFOP4mr5e_3JEZp-k2g
DIAMOND,I,xFVVTr7zQtbEnAzQYOlXwH4cX65b7U5cA75XF5gusBbrcQAjG9wlUD_C1V6Fgl96niz-zStc9HaRQg
DIAMOND,I,e9d81Juhsl-vljMrj2MgynphmsxzCdVwk5yy0mDedEZ9NyAzwq2lMpdCwHt67Z7FxQLN7IUVoKwc-g
DIAMOND,I,meX9KgHLXbpi444wriVlvkSiLZFYCtE_GzxzPPgFzHOtZ9JpPtyUMjklm-f__lQ7h_mUGcQcZjr5FQ
DIAMOND,I,X7YwBCSKjm1ELLhqHL4HO1Wzm68CMrkgpyhRk7bLdNQB1Y7l2gtzOCWr5bH5Fv0zyf5sYJPNtnpOqg
DIAMOND,I,nSoeUaftoKA7Luf-Zaw8d9I2LnlSMnDLuX-NUaYhq0ljLGrnfq9lQ0KnUpgsR6TvMENJODrrweHT6Q
DIAMOND,I,LOwGXupZzBUWJQapZl-3SHzWPT5QURjne6tZ5OTbzE-_bLu_TwzKvGq5K4DbkjHM33bN0zKa138DaQ
DIAMOND,I,KYDIlGkAGczg6roSC6YddA5IjOQeJrlFBvO51sdVv4gGcsv3OSXSmPLuIfHfjbr02lN4P5istb-oaA
DIAMOND,I,aEv7LXJKvHASx3JglIagT4ke5q7OqX2shsobligTeNzcKjRSthkAGQsgLRSYTdmwwfJfqb0xMn57xA
DIAMOND,I,aLOAiWa1GK06FcKs7aMK2f5rvyTqS4vqNzTpRxcOYiIzUsEt-14UT_t2vKtY-1FbJU9ohbpsz7otKg
DIAMOND,I,Q7c8eKOm9gR38zSji0qPIb2UVxq6YyMI9losFJwoyw6RDMXnbjh99vf_WpJMTuJTtbCuHhs7nR5wMg
DIAMOND,I,_aOZ2fJB03ylZoVHNm1mtw-CsoGQvfNlN0uq3R_0HfWPqCTh9zepqLYrrEOAFDEO22WAKne56tc2pg
